smiles,scores
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=C(F)C=CC(N)=C4N,-8.3
CC1=CC=C(F)C(C2=C3CC=CC=C3C4NC(=O)NC(=O)C=C4C=C2O)=C1,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CCCC(C4=CC=CC=C4)=CC3=C1,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CCC3=C1C4=CC(F)=CC=C4N,-8.1
COC1=CC2=CC(=O)NC(=O)NC2C3=C(C=CCC3)C=C1C4=CC=CC=C4,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3=C(N)C=C(Br)CC3=C1C4=CC=CC(C)=C4,-8.3
CC1=CC2=CC(=O)N(O)CNC2C3=C(C)C=CCC3=C1C4=CC(N)=CC=C4F,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(Cl)=CC3=C1C4=CC(C)=CC=C4F,-8.8
CC1=CC2=CCNC(=O)NC2C3=C(O)C=CC(C)C3=C1C4=CC=CC=C4Cl,-6.4
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(Cl)=C(N)C3=C1CC4=CC=CC(C)=C4,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=NC=CC(C)C3=C1C4=CC(C)=CC=C4F,-7.0
CC=CC1=CC(=O)NC(=O)NC1C2=C(C)C(C)(Cl)C=C2C3=CC=CC(C)=C3,-6.8
C=C1C=C(C)C=C2C1=C3C=CCC=C3C4NC(=O)NC(=O)C=C4C=C2C,-7.2
CC1=CC=CC(C2=C3CC(Br)=CC=C3C4NC(=O)NC(=O)C=C4C=C2)=C1C,-6.6
CCC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)C=CC=C(Cl)C3=C1,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Br)=CC4=CC=CC1=C43,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)=C(Cl)C3=C1,-6.5
COC1=CC2=CC(=O)NC(=O)NC2C3=C(C=CCC3)C=C1C4=CC=NC=C4C,-8.3
CC1=C2C(=CCC=C(C3=CC=CC(C)=C3)C4=CC(=O)NC(=O)NC42)C=C(Br)C1,-4.6
CC1=CC2=C(N=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=CC(C)=CC=C4F,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3C(C)=C(C)CCC3=C1C4=CC=CC(C)=C4O,10000.0
C=CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=CC(F)=CC=C4F,-8.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)=C(ONO)C3=C1C4=CC=C(Cl)C=C4,-5.6
CC1=CC2=CCNC(=O)NC2C3=C(O)C=CCC3=C1C4=CC(N)=CC=C4F,-7.3
CC1=CC=CC(C2=C3CC=CC=C3C4NC(=O)NC(=O)C=C4C2)=C1,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)CC=C(Br)C3C1,-6.4
CC1=CC2=CC(=O)NCNC2C3=CCC(O)=C4CC5=CC=CC=C5C1=C34,-8.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CCNC(N)C3=C1C4=CC=CC(Cl)=C4,-7.6
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CN=CC3=C1C4=CC(Br)=CC=C4F,-8.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=C(Br)CC3=C1C4=CC=CC(S)=C4,-8.1
CC1=CC2=CC(=O)N(O)CNC2C3=C(C)CC(Cl)=CC3=C1C4=CC=CC=C4F,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C3=C(Br)C=CC(Cl)C3=C1C4=CC=CC(C)=C4C,-8.5
C=CC1=CC(=O)NC(=O)NC1C2=CC(C)(C3=CC=CC=C3)CCC2=C,-6.2
CC1=CC2=CC(=O)NC(=O)NC2N3C(=C1C4=CC=CC(CN)=C4)C=CCC3C,-8.1
CCC1=CC2=CCCC(C3=CC=CC(F)=C3)C=C2C4NC(=O)NC(=O)C=C14,-6.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CCCC(Cl)=C(N)C3=C1C4=CC=CC=C4,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)SCC(Br)C3=C1C4=CC=CC(C)=C4,-8.7
CC1=C(C)C2C(=C(C3=CC=CC(CN)=C3)C(O)=CC4=CC(=O)NCNC42)CC1,-6.9
CC1=CC2=CC(=O)NN(O)C2C3=C(C)CC=C(Cl)C3=C1C4=CC=CC(C)=C4,-6.8
CC1=CC2=C(O)C(=O)NCNC2C3=C(CC4=CC=CC=C4)CCC=CC3=C1,-6.3
CC1=CC(=O)NC(=O)NC1C2=C(C)CC(Cl)=CC2=C(F)C3=CC=CC(C)=C3,-6.4
CCC=C(C)CCC1=C(C2=CC=CC(O)=C2)C(C)=CC3=CC(=O)NC(=O)NC3C1,-6.5
CC=C(C)C1C(=C(C2=CC=CC(O)=C2)C(O)=CC=C3CNC(=O)C31)CC=C,-6.1
COC1=CC(=O)NC(=O)NC1C=C(C=C(CC)C2=CC=C3C=C23)C=C,-6.1
CC1=CC2=CC(C)NC(=O)NC2C3=C(C)C=C(O)CC3=C1C4=CC=CC=C4,-7.6
CC1=C2C(=C(C3=CC=CC(C)=C3)C(C)=CC4=CC(=O)NCNC42)C(F)=CC1,-6.6
CC1=CC=CC(C2=C3C(=C(Br)C=CC3Cl)C4NC(=O)NC(=O)C=C4C=C2CN)=C1,-6.8
CC1=CC(=O)NC(=O)NC1C2=C(C)C=CCC2=C(F)C3=CC(C)=CC=C3F,-7.1
C1CC2=C(C3=CC(C)=CC=C3F)C(C)=CC4=CC(=O)NC(=O)NC4C2=C(C)C1,-8.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(Br)C(C)=C3C=C1C4=CC=CC(C)=C4,-6.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)C(Br)=C3C1,-7.0
CC1=CCC2=C(C3=CC=CC=C3)C(C)=CC4=CC(=O)NC(=O)NC4C2=C1C,-8.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(CC4=CC=CC=C4)=C(O)CCC3=C1,-6.8
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(Cl)=CC3=C1C4=CC(N)=CC=C4C,-8.4
CC=C1C(=C(C2=CC=CC(C)=C2)C(C)=CC3=CC(=O)NC(=O)NCC3)C(F)C=C1,-6.3
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CC(F)C3=C1C4=CC=C(Br)C(C)=C4,-6.2
CC1=C(O)C2=CC(=O)NCNC2C3=CC(CC4=CC=CC=C4)=CCC3=C1,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CC(Br)CC3=C1C4=CC=CC=C4,-7.9
CCC1=CC2=CC(=O)NC(=O)NC2C(=C(C)C)C(Cl)=C1C3=CC=CC(C)=C3,-7.7
COC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CCC3=C1C4=CC(Cl)=CC=C4F,-7.7
CCC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=CC=CC(F)=C4,-8.0
CC1=CC2=CC(=O)NC(=O)NC2C3C(C)=C(C)CCC3=C1C4=CC=CC(C#N)=C4,-8.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=CC(N)=CC=C4Br,-7.8
CC1=CC(=O)NC(=O)NC1C2=CC(C3=CC=CC=C3)CC=C(Br)C2CC,-6.7
CC1=C(C)C2C(=C(C3=CC=CC(CC)=C3)C=CC4=CC(=O)NC(=O)NC42)CC1,-7.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(O)=CCC3=C1C4=CC=CC(Cl)=C4,-7.7
CC1=C2C(=C(C3=CC=CC(O)=C3)C(C)C=C4C(=O)NC(=O)N(O)C42)C=CC1,-6.2
CC1=C2C(=C(C3=CC(C)=CC=C3F)CCC4=CC(=O)NC(=O)NC42)CC=C1,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=C(OC4=CC=CC=C4)C3=C1,-7.0
O=C1NCC(O)=C2CCC=C3CC=C(C4=CC=CC=C4)C=C3C2N1,-6.6
CCC1=CC=CC(NC2=C3CCC=C(C)C3C4NC(=O)NC(=O)C=C4C=C2C)=C1,-7.6
O=C1C=CC2=CC=C3C=CCC(C4=CC=CC(F)=C4)C=C3C2NC1=O,-6.6
CC1=CC2=CC(O)NC(=O)NC2C3=CCC(Cl)=C(N)C3=C1C4=CC=CC(Cl)=C4,-8.1
C1C=CC2=C(Br)C(C)=CC3=CC(=O)NC(=O)NC3C2=C1,-6.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Cl)=CC3=C1CC4=CC=CC=C4,-7.5
CC=CC1=CC(=O)NC(=O)NC1C2=C(C)C=CC(Br)C2=CC3=CC=CC(C)=C3,-5.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=C(Cl)C3=C1C4=CC(C)=CC=C4,-8.5
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=CC(N)=CC=N4,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(O)CCC3=C1C4=CC=CC(C)=C4,-8.2
CC1=CC2=C(O)CNC(=O)NC2C3=CC(C4=CC=CC=C4)C=C(C)C3=C1,-8.6
CC=COC1=CC(=O)NC(=O)NC1C2=C(C)C=CCC2=CC3=CC(N)=CC=C3F,-6.4
CC1=C2C=CCNC(=O)NC2C3=CC(C)(C4=CC=CC=C4)CCOC3=C1,-6.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CC4=C(F)C=CC=C4CCC3=C1,-7.0
CC1=CC2=C(O)C(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)=CCC3N1,-7.3
CC1=CC2=CC(=O)NC(=O)NC2CC3=C1C4=CC=CC=C4NC3=C(Cl)CCN,-6.7
CC1=CC2=CC(=O)NNC2C3=C(O)C(C4=CC=CC=C4)CCC3=C1,-6.5
CC1=CC2=C(C)NC(=O)NC2C3=C(O)C(C4=CC=CC=C4)CC=CC3=C1,-6.6
CC1C=C(C2=CC=CC=C2)C=C3C1=CC=CC4=C(O)C(=O)NCNC34,-6.3
C=NC1=CC=C(F)C(C2=C3C=CCC(C)=C3C4NC(=O)NC(=O)C=C4C=C2C)=C1,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=C(Br)CC4=CC=C(C)C=C4C13,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CCC3=C1C4=CCCC=C4F,-8.1
CC1=CC2=CC(=O)NCNC2C3=CCC(Cl)=C(N)C3=C1C4=CC=CC(Cl)=C4,-8.2
CC1=CC2=CC(=O)NN(O)C2C3=CC(C4=CC=CC=C4)CC=CC3=C1,-7.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CCN=C(N)C3=C1C4=CC(C)=CC=N4,-8.5
CC1=CC2=CC(=O)NCNC2C3=CCC(=O)C3=C1C4=CC=CC(C)=C4,-7.8
CC1=C2NC(=O)NC(=O)C=C2CC3=CC=CCC3=C1C4=CC(C)=CC=C4F,-7.7
CC1=CCC2=C(C3=CC=CC=C3)C=CC4=CC(=O)NC(=O)C4(O)C2=C1Br,-7.2
CC1=CC2=CC(=O)N(O)C2C3=CC(C4=CC=CC=C4)C=CCC3=C1,-7.4
CC1(C2=CC=CC=C2)C=C3C(=CCC=CC4=CC(=O)NC(=O)NC43)C=CC1,-6.2
CC1=CC2=CC(=O)NC(=O)NC2(O)C3=C(Br)C(C)=CC4=CC=CC=C4C3=C1,-6.9
CCC1=CC(=O)NC(=O)NC1C2=CCC=CC2=CC3=CC=CC(C)=C3,-6.8
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CCC13CC4=CC=CC(C)=C4,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC4=CC=CC=C4C(Br)C3=C1,-7.0
CC1=CC2=CCNC(=O)NC2C3=CC(C4=CC=CC=C4)CC=C(O)C3=C1,-8.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=C(Br)CC4=CC=C(C)C=C4C3=C1,-7.3
CC1=C2C(=C(C3=CC(Cl)=CC=C3F)CC=C4C=CC(=O)C(=O)NC42)C=CC1,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(C)=C(C)C3=C1F,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3C(C)=C(C)CCC3=C1C4=CC(Cl)=CC=N4,-8.4
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(Cl)=CC3=C1C4=C(F)C=CC=C4F,-8.5
CC1=CC2=CC(=O)NC(=O)NC2CC3=CCC(Cl)=C(N)C3=C1C4=CC=CC(Cl)=C4,-6.7
C=C1C=C(C)C(C2=CC(C)=CC=C2F)=C3CC=CC4=C3C1NC(=O)NC4=O,10000.0
CC1=CC2=CC(=O)NC(=O)NC2C3C(C)=C(C)C(C)CC3=C1C4=CC=CC(C)=C4,-7.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Cl)=C(Br)C3=C1C4=CC=CC=C4,-7.2
CC1=C2C(=C(C3=CC=CC(C)=C3)C=CC4=CC(=O)NC(=O)NC42)C(C)C1Br,-6.8
CC1=CC2=BC(=O)NC(=O)NC2C3=C(C)CC=CC3=C1C4=CC(C)=CC=C4F,10000.0
CC1=CC2=C(O)C(=O)NCNC2C3=CC(C4=CC=CC=C4)CC=C3C=C1,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=C(Br)C=CC(Cl)C3=C1CC4=CC=CC(C)=C4,-6.7
CC1=CC2=CCC(=O)NC2C3=CC(C4=CC=CC=C4)C=CCC3=C1,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C(=C(C)C=C=O)C=C1C3=CC(C)=CC=C3F,-7.9
CC1=CC2=CC(=O)NC(=O)NC2C3(C)CC=CCCC3=C1C4=CC=CC(C)=C4,-8.0
CC1=C2C(=C(C3=CC(C)=CC=C3F)C=CC4=CC(=O)NC(C)NC42)C(=O)C=C1,-7.1
CCC1=CC2=CC(=O)NC(=O)NC2C3=CCN=C(N)C3=C1C4=CC=CC(Cl)=C4,-8.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC4=CC=CC=C4C3=C1,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=C(F)C3=C1,-6.8
CCC1=CC2=CC(=O)NC(=O)NC2C3C(C)=CCCC3C1=CC4=CC=CC(C)=C4,-6.3
CC1=C2C(=C(C3=CC(C)=CC=C3F)C(C)C=C4C(=O)NCNC42)C=CC1,-7.2
CC1=CCC2C(=C(C3=CC=CC(C)=C3)C(C)=CC4=CC(=O)C(=O)NC42C)C1,-6.4
CC1=C2C(=C(C3=CC=CC(C)=C3)C=CC4=CC(=O)NC(=O)NCC42)C(Cl)=CC1,-6.6
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(F)C3=C1C4=CC(C)=CC=C4C,-7.8
CC1=CC2=C(C)C(=O)NC(=O)NC2C3=CCC(Cl)=C4NC5=CC=CC=C5C1=C34,-8.6
CC1=CC=C(F)C(C=C2C=CCC=C2C3C=CC(=O)NC(=O)N3)=C1,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=C(N4)C3=C1C5=CC(C)=CC=C54,-7.0
CC1=CC2=C(O)CNC(=O)NC2C3=CC(C4=CC=CC=C4)CC(C)=CC3=C1,-8.7
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(C)(C)C4CC5=CC=CC=C5C1=C34,-7.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=CC=C3C4=CC(C)=CC=C41,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(C)=C(Cl)C3=C1C4=CC=CC=C4F,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C4=C(C)C=CC=C4O)C=CC=CC3=C1,-6.6
CC1=C2C(=C(C3=CC=CC(C)=C3)CCC4=CC(=O)NC(=O)NC42)C=C(Br)C1,-6.7
CC1=CC2=CC(=O)NC(=O)N(C)C2C3=CCC=CC3=C1C4=CC(Cl)=CC=C4F,-6.4
CC1=C2C=CC(=O)C(=O)NC2C3=CC(C)(C4=CC=CC=C4)CCC3=C1,-6.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(C)=C(C)C3=C1C4=CC(C)=CC=C4F,-7.9
CC1=CC2=CC(=O)NC(=O)C2C3=C(Cl)C=CCC3=C1C4=CC=CC=C4F,-6.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=C(O)C(Cl)C3=C1C4=CC=CC(C)=C4,-8.5
CC1=C2C(=C(C3=CC=CC(O)=C3)C(C)C=C4C(=O)NC(=O)NC42)C=C(Cl)C1,-6.8
CC1=CC2=CC(=O)NC(=O)NC2C(=CBr)C3=C1C4=CC=CC=C4CC3=C(C)C,-7.3
CC1=CC2=CCNC(=O)NC2C3=CCC(=O)C(C)C3=C1C4=CC=CC(C)=C4,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)C(=CO)CCC3=C1,-7.2
CC1=CC2=CC(=O)C(=O)NC2C3=C(C)CC=CC3=C1C4=CC(C)=CC=C4F,-7.7
CC1=CC2=CC(=O)NCNC2C3=C(C)C=C(O)C3=C1C4=CC(C)=CC=C4F,-7.9
COC1=CC2=CC(=O)NC(=O)NC2C3=C(C=CCC3)C=C1CC4=CC=CC=C4,-7.8
CC=CC1=CC(=O)NC(=O)NC1C2=C(C)C(Br)=CCC2C3=CC=CC(C)=C3,-6.9
CC1=CC2=C(O)CNC(=O)NC2C3=C(CC4=CC=CC=C4)C=CN=CC3=C1,-7.4
CC1=CC2=C(O)C(=O)NCNC2C3=CC=C(C4=CC=CC=C4)CC3=C1,-6.4
CC1=CC2=CC(=O)NC(=O)NC2CC(C(Cl)=CCCO)=C1C3=CC=CC(Cl)=C3,-6.2
COC=CC1=CC(=O)NC(=O)NC1C2=C(C)C=C(Br)CC2=CC3=CC=CC(C)=C3,-5.8
O=C1C=CC2=CCC=C3C(Br)=CCC(C4=CC=CC=C4)C=C3C2NC1=O,-5.9
CC1=CC2=C(O)N(C)C(=O)NC2N3C(=C1C4=CC=CC(C)=C4)C=CCC3C,-7.3
CC1=CC2=C(C3=CC=CC(C)=C3)C(C)=CC4=CC(=O)NCNC4C2=C(O)C1,-7.0
CC1=CC2=C(O)C(=O)NCNC2(O)C3=CC(C4=CC=CC=C4)=CCC3=C1,-8.3
CC1=CC2=CC(=O)NC(=O)NC2N3C(=C1CC4=CC=CC=C4)CC=CC3C,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=C(Br)CC3=C1C4=CC=CC(O)=C4,-8.3
CC1=CC2=CC(=O)NC(=O)NC2C3=C(Br)C=CCC3=C1C4=CC(C)=CC=C4F,-8.6
NC1=NCC=C2C1=C(C3=CC=CC(Cl)=C3)CC=CC4=CCNC(=O)NC42,-7.3
BC=CCC1=C(C2=CC=CC(C)=C2)C(C)=CC3=CC(=O)NC(=O)NC3N1CC,10000.0
CC1=C2C(=CCC3=C(CC4=CC=CC(C)=C4)C(=O)NC(=O)NC32)C(Br)C=C1,-6.6
C=CC1=C2C=C(C)C(C3=CC(C)=CC=C3F)=C4C=CCC=C4C2NC(=O)NC1=O,-6.8
CC1=CC2=C(C)C(=O)C(N)NC2C3=C(C=CCC3)C=C1C4=CC=CC=C4,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3C(=C1C4=CC=CC(C)=C4)C=C(Br)C3C,-8.0
CC1=C(N)C2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4F)C=CCC3=C1,-9.0
CC1=CC=CC(C2=C3C=CCC(C)N3C4NC(=O)NC(=O)C=C4C2C)=C1,-6.4
C1C=C2C=CCNC(=O)N2C3=C(C=CCC3)C=C1C4=CC=CC=C4,-6.6
CC1=C(C)C2C(=C(C3=CC=CC(O)=C3)CC=CC4=CC(=O)NC(=O)NC42)C1,-6.6
CNC1C(=C=O)C=C(C)C=C2CC=C(C3=CC=CC=C3)C=C21,-6.4
CC=CC1=CC(=O)NC(=O)NC1C2C(C)=C(C)CCC2C3=CC=CC(N)=C3,-6.6
CC1=C2C(=CC(C3=CC=CC(C)=C3C)=CC4=CC(=O)NC(=O)NC42)C(Br)C=C1,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=C4CC4(CN)C3=C1C5=CC=CC(Cl)=C5,-6.6
CCC1=CC2=CC(=O)NC(=O)NC2C3=C(Br)C=CCC3=C1C4=CC=CC=C4,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC4=C(F)C=CC=C4CCC3=C1,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Cl)C3=C1C4=CC=CC=C4F,-8.3
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=C(F)C3=C1C4=CC(C)=CC=C4S,-7.0
CC1=CC2=CCC(=O)NC2C3=C(C)C=CCC3=C1C4=CC(N)=CC=C4F,-6.9
CCC1=CC=C2C=CCC(C3=CC=CC=C3)C=C2C4NC(=O)NCC(O)=C14,-7.3
CC=C1C2=CC(=O)NC(=O)NC2C3=C(C)CC(Cl)=CC3C4=CC=CC=C41,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C(=C(C)C)C(C=CCl)=C1C3=CC=CC(C)=C3,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(CC4=CC=CC=C4)C=CC3=C1,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Cl)=C(C)C3=C1C4=CC=CC=C4,-7.4
C=C1C=C(C)C(C2=CC=CC(C)=C2)=C3C(F)=CCC(C)=C3C1NC(=O)NOO,-5.6
CCC(Br)=CC1=C(C2=CC=CC(C)=C2)C(C)=CC3=CC(=O)NC(=O)NC31,-5.8
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CCC3=C1C4=C(F)CCCC=C4,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(Br)C(C)=CC3=C1C4=CC=CC(C)=C4,-8.2
CC1=CC2=CCNC(=O)NC2C3=CCC=CC3=C1C4=C(F)C=CC(C)=C4O,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=CC3=C1C4=CC(Cl)=CC=C4N,-8.0
CC1=CC2=CC(N)C(=O)NC2C3=C(C)CC=C(Cl)C3=C1C4=CC=CC(C)=C4,-7.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(C)=C(CC4=CC=CC=C4)C3=C1C,-6.5
C=C1CC=CC(C2=CC=CC=C2)C=C1C3NC(=O)NC(=O)C=C3C(N)=C(C)C,-7.5
C=C1C2CC=C3C=CCC(C4=CC=CC(F)=C4)C=C3C2NC(=O)NC1=O,-7.2
CC1=CC2=C(O)C(=O)NCNC2CC3=C1CC(C4=CC=CC=C4)=CC3=C,-6.5
C=CCC1=C(C2=CC(N)=CC=C2F)C(C)=CC3=CC(=O)NC(=O)NC3C1=C(C)Cl,-7.8
CC1=CC=CC=C1C2=CC3=CC(=O)NC(=O)NC3C4=C(C)CC=C(N)C4C2,-7.2
C1=CC2=CC(C)=CC3=CC(=O)NC(=O)NC3C2=CC(C)(C4=CC=CC=C4)C1,-6.5
CC1=C2C(O)CNC(=O)NC2C3=C(C)C=C(Br)CC3=C1C4=CC=CC(C)=C4,-6.8
CC1=CC2=CC(=O)NC(=O)C2C3=CC(C)(C4=CC=CC=C4)CC=C3C=C1,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C)CC=CC3=C1,-7.1
C1C=C2C=CCNC(=O)NC2C3=C(C)C=CCC3=C1C4=CC(C)=CC=C4F,-6.8
CC1=CC2=CC(=O)NC(=O)NC2CC3=CCC=C(F)C3=C1C4=CC=CC(C)=C4,-7.1
CC1=C2C(=C(C3=CC=CC(C)=C3)C(C)=C4C=CC(=O)NC(=O)N42)C(F)C=C1,-6.5
CC1=CC2=CC(=O)NC(=O)NC2C3=C4C5=CC=CC=C5C4CC=C13,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Br)=CC3=C1C4=CC=CC(S)=C4,-8.3
CC1=CC2=C(O)C(=O)NCNC2C3=C(C)CC=CC3=C1C4=CC(C)=CC=C4F,-7.6
CCC1=CC=CC(C2=C3C(=C(C)C=CC3Br)C4NC(=O)NC(=O)C=C4C2)=C1,-7.0
CNC(=O)C(O)=C1C=C(C)C=C2C=CCC(C3=CC=CC=C3)C=C2C1,-5.5
CC1=C2C(=C(C3=CC=CC(C)=C3)CC=CC4=CC(=O)NCNC42)C=C(Cl)C1,-6.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CCN4C3=C1C5=CC(Cl)=CC=C54,-6.5
CC=CC1=CC(=O)NC(=O)NC1C2=C(C)C(Br)=CCC2=C(N)C3=CC(C)=CC=C3F,-6.3
CCC1=CC=CC=C1C2=CC3=CC(=O)NC(=O)NC3C4=CCCC=CC4C2,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=C(Cl)CC=C(N)C3=C1C4=CC=CC(Cl)=C4,-8.4
O=C1C=C2C=C(O)C(C3=CC=CC=C3)=CC4=C(CCC=C4)C2NC(=O)N1,-7.0
CC1=CC=C(F)C(C2=C3CCC=CC=C3C4NC(=O)NC(=O)C=C4C=C2)=C1,-7.1
CC1=CC2=CC(=O)NC(=O)NC2CC3=CCCC3=C1C4=CC=CC(C)=C4,-6.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)C(Cl)=CC3=C1C4=CC=CC(C)=C4,-8.3
CC1=CC2=CC(N)C(=O)NC2C3=C(C=CCC3=O)C=C1C4=CC=CC=C4,-7.4
COC1=CC2=CC(=O)NC(=O)NC2C3=C(C=CCC3)C4=C1C5=CC=CC5=C4,-7.5
CC1=CC2=C(O)C(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)=CCC3C=C1,-6.9
C1=CC=C2CC=CC(C3=CC=CC=C3)C=C2C4NCNC(=O)C=C14,-7.3
CC1=CC2=CC(=O)NC(=O)NC2CC(=C1C3=CC(C)=CC=C3F)CC=CC(C)C,-7.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C)CC(C4=CC=CC=C4)=C3C1,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3(C)C=CCC3=C1C4=CC(C)=CC=C4F,-8.4
CC1=CC2=C(O)CNC(=O)NC2C3=CC(C4=CC=CC=C4)C=CCC3=C1Cl,-8.1
CC1=CCC2=C(C3=CC=CC=C3O)C(C)=CC4=CC(=O)CNC4(O)C2=C1Br,-8.4
CC1=CC2=CC(=O)NC(=O)NC2C=C3CC=C4NC5=CC=CC=C5C1=C34,-7.5
CC1=C2CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)C=C(O)CC3=C1,-6.6
CCC1=CC2=CC(=O)NC(=O)NC2C3=CC=CC3=C1C4=CC=CC(C)=C4,-7.9
CC1=C2C(=CC(CC3=CC=CC=C3)=CC4=CC(=O)NC(=O)NC42)C=CC1,-7.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=CC(C)=CN=N4,-8.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)N(C)C3=C1C4=CC=CC(C)=C4,-7.8
CC1=C2C=CCC(=O)NC2C3=CC(C)(C4=CC=CC=C4)CCOC3=C1,-6.9
CC=CC1=CC(=O)NC(=O)NC1C2=CC(C)(C3=CC=CC=C3)CC=CC2=O,-6.3
